Date,Perc. of Positive Sentiment
2013-06-04,0.08486492298452619
2013-06-05,0.08488771607498391
2013-06-06,0.08491049530062633
2013-06-07,0.08493326065830198
2013-06-08,0.08495435081972358
2013-06-09,0.0849823714714939
2013-06-10,0.08500343338351102
2013-06-11,0.08501240678499455
2013-06-12,0.08503540439267887
2013-06-13,0.08505808846603835
2013-06-14,0.08508075861932884
2013-06-15,0.08510341484967121
2013-06-16,0.0851244013041309
2013-06-17,0.08514537515595211
2013-06-18,0.08516633639694005
2013-06-19,0.08518728501893658
2013-06-20,0.08520822101382697
2013-06-21,0.08522914437353069
2013-06-22,0.08525170699801421
2013-06-23,0.08526959514198318
2013-06-24,0.08529048068943679
2013-06-25,0.0853113535662181
2013-06-26,0.0853298857150464
2013-06-27,0.08535005525656347
2013-06-28,0.08537021224692021
2013-06-29,0.08539762424937103
2013-06-30,0.08542501809497083
2013-07-01,0.08543912648618002
2013-07-02,0.08545990775758217
2013-07-03,0.08548067630664424
2013-07-04,0.08550143212574957
2013-07-05,0.08552217520731986
2013-07-06,0.08554290554381183
2013-07-07,0.08556130323381672
2013-07-08,0.08558200877874977
2013-07-09,0.08560434216662716
2013-07-10,0.08562502150590512
2013-07-11,0.08564828895407073
2013-07-12,0.08566854727141715
2013-07-13,0.08568918658261238
2013-07-14,0.08570778079656771
2013-07-15,0.08572839471958571
2013-07-16,0.08574600537867838
2013-07-17,0.0857642820129545
2013-07-18,0.08578485896506116
2013-07-19,0.08580542306275762
2013-07-20,0.08582394357142675
2013-07-21,0.08584774743787149
2013-07-22,0.08585824094552574
2013-07-23,0.08588094190693096
2013-07-24,0.08590144090591956
2013-07-25,0.08592518671980265
2013-07-26,0.08594728779270877
2013-07-27,0.08596544129115624
2013-07-28,0.08598290716865487
2013-07-29,0.08598276246976033
2013-07-30,0.08599452979852651
2013-07-31,0.08601494476219096
2013-08-01,0.0860402221056823
2013-08-02,0.08606413142220826
2013-08-03,0.08608152898921884
2013-08-04,0.08610121357288769
2013-08-05,0.08612156048050457
2013-08-06,0.08614351613968396
2013-08-07,0.0861631612142475
2013-08-08,0.08618670934743333
2013-08-09,0.08620700214354093
2013-08-10,0.08622755134365612
2013-08-11,0.08624943600830604
2013-08-12,0.08626968844603056
2013-08-13,0.08629154500550851
2013-08-14,0.08631338717928494
2013-08-15,0.08633521496659413
2013-08-16,0.08635110032813353
2013-08-17,0.08637128634773672
2013-08-18,0.0863914592572479
2013-08-19,0.08641161905067651
2013-08-20,0.08643499098887386
2013-08-21,0.08645673522621611
2013-08-22,0.08647685372738123
2013-08-23,0.08650018044585073
2013-08-24,0.08652027141338725
2013-08-25,0.08654195862447567
2013-08-26,0.0865620226936955
2013-08-27,0.08658207362905035
2013-08-28,0.08660211142482788
2013-08-29,0.0866221360753422
2013-08-30,0.08664214757494582
2013-08-31,0.08666375143699934
2013-09-01,0.0866949697920073
2013-09-02,0.0867181449890162
2013-09-03,0.0867380975084493
2013-09-04,0.0867580368974078
2013-09-05,0.08678597403668986
2013-09-06,0.08680453818051004
2013-09-07,0.08682814717156995
2013-09-08,0.08684601068206599
2013-09-09,0.08687447427482375
2013-09-10,0.0869178823617609
2013-09-11,0.08698092614220176
2013-09-12,0.08702542258301604
2013-09-13,0.08705619167111334
2013-09-14,0.0870832472372669
2013-09-15,0.08710482823183918
2013-09-16,0.08714123156548714
2013-09-17,0.08716511067011701
2013-09-18,0.08716809850990226
2013-09-19,0.0871772022246654
2013-09-20,0.08720849670825592
2013-09-21,0.08724135571645575
2013-09-22,0.0872553672399623
2013-09-23,0.08728867100227322
2013-09-24,0.08733098087727442
2013-09-25,0.08736532263789754
2013-09-26,0.08739780866714486
2013-09-27,0.08742191529678744
2013-09-28,0.08746592436775924
2013-09-29,0.08748859251646379
2013-09-30,0.08752054851323054
2013-10-01,0.08755837213827988
2013-10-02,0.08757422498616829
2013-10-03,0.08759389924644989
2013-10-04,0.08760838723074682
2013-10-05,0.08762554934980638
2013-10-06,0.0876465281935539
2013-10-07,0.08766591551118941
2013-10-08,0.08768461952427631
2013-10-09,0.0877010640250886
2013-10-10,0.08772199056951235
2013-10-11,0.08774290332485579
2013-10-12,0.08776222770007736
2013-10-13,0.08778153954657197
2013-10-14,0.08780083885903267
2013-10-15,0.0878201256321891
2013-10-16,0.08784726019524469
2013-10-17,0.08786899150305194
2013-10-18,0.08789294859466812
2013-10-19,0.08791217908142812
2013-10-20,0.08793453596802381
2013-10-21,0.08794882276209437
2013-10-22,0.08796981259116354
2013-10-23,0.08799526163442273
2013-10-24,0.08801241741832388
2013-10-25,0.08804096614243628
2013-10-26,0.08806166722568698
2013-10-27,0.0880807896966731
2013-10-28,0.08810325399044583
2013-10-29,0.08812190615869264
2013-10-30,0.08814344587036893
2013-10-31,0.08816117740236218
2013-11-01,0.08820522232263606
2013-11-02,0.08822581495002058
2013-11-03,0.08824483392430449
2013-11-04,0.08826406268374454
2013-11-05,0.08829107127389346
2013-11-06,0.08832874390754919
2013-11-07,0.08835326209614192
2013-11-08,0.08837331318163755
2013-11-09,0.08839535465768367
2013-11-10,0.08842671234152344
2013-11-11,0.08844892465389642
2013-11-12,0.0885716680299895
2013-11-13,0.08844718077652303
2013-11-14,0.08845790830325229
2013-11-15,0.08849075688216168
2013-11-16,0.08854617002492138
2013-11-17,0.08857437204553475
2013-11-18,0.08849330607942785
2013-11-19,0.08854224897076068
2013-11-20,0.08861249523576298
2013-11-21,0.08860875550125846
2013-11-22,0.08865559377539778
2013-11-23,0.08868903967711528
2013-11-24,0.08872927872349101
2013-11-25,0.08892871873740626
2013-11-26,0.08901776936046901
2013-11-27,0.08919774028110583
2013-11-28,0.08923083487405203
2013-11-29,0.08926123504691486
2013-11-30,0.08926489248420999
2013-12-01,0.08931953582956131
2013-12-02,0.08939850865004995
2013-12-03,0.0897579374540014
2013-12-04,0.08991926570563913
2013-12-05,0.09010913806668908
2013-12-06,0.09012176027212027
2013-12-07,0.09013519174742324
2013-12-08,0.09016756490465594
2013-12-09,0.09019042876639582
2013-12-10,0.09034107811551984
2013-12-11,0.0904668418513167
2013-12-12,0.09048823156879426
2013-12-13,0.09058068523325569
2013-12-14,0.09058374056573215
2013-12-15,0.09060576824856836
2013-12-16,0.09068354407432322
2013-12-17,0.09084849570901055
2013-12-18,0.09096931199983715
2013-12-19,0.091048288304029
2013-12-20,0.09112154768025427
2013-12-21,0.09115415057091214
2013-12-22,0.09120440472605151
2013-12-23,0.09180663573259418
2013-12-24,0.09232038944232424
2013-12-25,0.09233255254460526
2013-12-26,0.09232193683343437
2013-12-27,0.09232969777757838
2013-12-28,0.09231238147909004
2013-12-29,0.09233042298581962
2013-12-30,0.09235144921975802
2013-12-31,0.09218870891862718
2014-01-01,0.09214814632910229
2014-01-02,0.09210049876130666
2014-01-03,0.09207923240928695
2014-01-04,0.09212188075234495
2014-01-05,0.09213917023221752
2014-01-06,0.09220945370829625
2014-01-07,0.09229648644496147
2014-01-08,0.09250262150105826
2014-01-09,0.09255993852553857
2014-01-10,0.09257804254712898
2014-01-11,0.09259029391631557
2014-01-12,0.09260770489409209
2014-01-13,0.09261384959731889
2014-01-14,0.0926119270361
2014-01-15,0.0927533767165446
2014-01-16,0.09273991556743588
2014-01-17,0.09284446474244468
2014-01-18,0.09285784018910526
2014-01-19,0.09289227316549342
2014-01-20,0.09295577313088721
2014-01-21,0.09303979663431972
2014-01-22,0.09322672236335694
2014-01-23,0.0934392007507644
2014-01-24,0.09357480160348564
2014-01-25,0.09354755429516615
2014-01-26,0.09358293687521968
2014-01-27,0.09356301845432347
2014-01-28,0.09317856196786212
2014-01-29,0.09323642329332826
2014-01-30,0.09334509735525942
2014-01-31,0.09339817354745328
2014-02-01,0.09343364177017466
2014-02-02,0.0934768621609563
2014-02-03,0.09351915870766292
2014-02-04,0.09359724305315265
2014-02-05,0.09361266030904536
2014-02-06,0.09363712826012638
2014-02-07,0.09367646355912362
2014-02-08,0.09370656680860978
2014-02-09,0.09372353606750872
2014-02-10,0.09377391112241873
2014-02-11,0.0937852967035776
2014-02-12,0.09393215648281006
2014-02-13,0.09397213282388084
2014-02-14,0.09401426617077258
2014-02-15,0.09406319383972817
2014-02-16,0.09410608387092045
2014-02-17,0.09414307045208081
2014-02-18,0.09425527197038908
2014-02-19,0.09438417443321745
2014-02-20,0.09444969157946148
2014-02-21,0.09447193183075508
2014-02-22,0.09436414773349056
2014-02-23,0.09430115964384811
2014-02-24,0.0943104346809065
2014-02-25,0.09437291253605085
2014-02-26,0.09431580688943775
2014-02-27,0.09435865003501342
2014-02-28,0.09433351290895475
2014-03-01,0.09436780497986175
2014-03-02,0.09441430873730461
2014-03-03,0.09459567996929552
2014-03-04,0.09477611905278704
2014-03-05,0.09488906145559539
2014-03-06,0.09483521431891917
2014-03-07,0.09480427765109267
2014-03-08,0.09484608464203381
2014-03-09,0.09489233570180355
2014-03-10,0.0949919318505188
2014-03-11,0.0951134432843096
2014-03-12,0.09517040983237735
2014-03-13,0.0952323974764564
2014-03-14,0.09529789354230467
2014-03-15,0.09533031456491592
2014-03-16,0.09532884134316855
2014-03-17,0.09540543348373487
2014-03-18,0.09560993970230691
2014-03-19,0.09573686501604528
2014-03-20,0.09589873241558033
2014-03-21,0.09597901421794885
2014-03-22,0.09599761418456032
2014-03-23,0.09604706924976836
2014-03-24,0.09634097839174649
2014-03-25,0.09641042353954477
2014-03-26,0.09648426015758682
2014-03-27,0.09666948792721497
2014-03-28,0.09673122483689522
2014-03-29,0.0967133660577062
2014-03-30,0.09658670143802994
2014-03-31,0.09649188888626359
2014-04-01,0.09662426039503569
2014-04-02,0.09678978461178656
2014-04-03,0.09692984962716622
2014-04-04,0.0969445584120443
2014-04-05,0.09696649491828047
2014-04-06,0.09698376064643444
2014-04-07,0.09702603010615218
2014-04-08,0.09706283751340983
2014-04-09,0.09708274592679977
2014-04-10,0.09709296197761141
2014-04-11,0.0970457793596482
2014-04-12,0.09704737800489294
2014-04-13,0.09705279380775889
2014-04-14,0.0971263737586795
2014-04-15,0.09713552256161406
2014-04-16,0.0972208921503489
2014-04-17,0.09731545773775185
2014-04-18,0.09734792572165774
2014-04-19,0.09736237344472809
2014-04-20,0.09739045302602445
2014-04-21,0.09746808932739393
2014-04-22,0.09758657354232958
2014-04-23,0.09777882749781541
2014-04-24,0.0980527414992386
2014-04-25,0.09795499285653242
2014-04-26,0.09796242477929396
2014-04-27,0.09798886367537052
2014-04-28,0.09793016798276843
2014-04-29,0.09786584668786014
2014-04-30,0.09780306597030841
2014-05-01,0.09782277492100455
2014-05-02,0.09780581022418167
2014-05-03,0.09741053207128036
2014-05-04,0.09736140658574333
2014-05-05,0.0972977114666479
2014-05-06,0.09740887275614052
2014-05-07,0.09755674451855822
2014-05-08,0.09767342764460507
2014-05-09,0.09811623659261648
2014-05-10,0.09820033526421668
2014-05-11,0.09822454323727214
2014-05-12,0.09828176409438005
2014-05-13,0.09831975649343572
2014-05-14,0.09834176598757749
2014-05-15,0.09850713029823699
2014-05-16,0.09853902461830677
2014-05-17,0.09853197537617497
2014-05-18,0.09853582927929727
2014-05-19,0.09858916403150919
2014-05-20,0.09865198748726078
2014-05-21,0.09879340368886058
2014-05-22,0.0989009908670746
2014-05-23,0.09895005914584754
2014-05-24,0.09895440419380086
2014-05-25,0.09896493095756143
2014-05-26,0.09899252772991096
2014-05-27,0.09911591703881506
2014-05-28,0.09945902715485289
2014-05-29,0.09996378063506495
2014-05-30,0.10007629515379945
2014-05-31,0.1001272265922214
2014-06-01,0.10020413912484782
2014-06-02,0.10046244443383956
2014-06-03,0.10090260850750898
2014-06-04,0.10099720315857985
2014-06-05,0.10117319835362615
2014-06-06,0.10121399893277816
2014-06-07,0.10126508226289832
2014-06-08,0.10131133797085212
2014-06-09,0.10141609097141357
2014-06-10,0.10154556360414158
2014-06-11,0.10153156226567905
2014-06-12,0.10156291162513609
2014-06-13,0.10155953729100475
2014-06-14,0.10157863287694724
2014-06-15,0.10159899446541543
2014-06-16,0.10161642966816675
2014-06-17,0.10156297158891858
2014-06-18,0.10167007193213518
2014-06-19,0.1017940988932039
2014-06-20,0.1017963697930998
2014-06-21,0.10180192200483718
2014-06-22,0.10182819894976602
2014-06-23,0.10192371349834206
2014-06-24,0.10207628946536551
2014-06-25,0.10225310760675632
2014-06-26,0.10240165001203849
2014-06-27,0.10244764577021592
2014-06-28,0.10247759923610567
2014-06-29,0.10250594633014132
2014-06-30,0.10256869890486164
2014-07-01,0.10270168339232322
2014-07-02,0.1027685493046534
2014-07-03,0.10283216378720805
2014-07-04,0.10285861507724048
2014-07-05,0.10285553086359067
2014-07-06,0.10288152096765524
2014-07-07,0.10293403908077214
2014-07-08,0.10310195058688598
2014-07-09,0.10309796932036897
2014-07-10,0.10316380746147946
2014-07-11,0.10314003638894775
2014-07-12,0.10308011326115685
2014-07-13,0.1030842666750248
2014-07-14,0.10311989919997566
2014-07-15,0.10334307306177648
2014-07-16,0.10369815136413629
2014-07-17,0.1038133167502765
2014-07-18,0.10385763139427018
2014-07-19,0.10390696494908314
2014-07-20,0.10393047350539275
2014-07-21,0.10397240614804382
2014-07-22,0.10423011818394023
2014-07-23,0.1044982291425911
2014-07-24,0.10459302817032856
2014-07-25,0.10460804449042194
2014-07-26,0.10464600063690954
2014-07-27,0.10469595628937434
2014-07-28,0.10476030531452918
2014-07-29,0.1048969569606708
2014-07-30,0.10498484232550653
2014-07-31,0.10500579135143295
2014-08-01,0.10509042812234726
2014-08-02,0.10513418246061346
2014-08-03,0.10514925897344851
2014-08-04,0.10515684715393325
2014-08-05,0.10534521029117061
2014-08-06,0.10512784150830246
2014-08-07,0.10509815813862922
2014-08-08,0.10503210031846066
2014-08-09,0.10499960549661502
2014-08-10,0.10502040360699683
2014-08-11,0.10503219918778472
2014-08-12,0.1051986191812253
2014-08-13,0.10528188224116442
2014-08-14,0.10528461701399339
2014-08-15,0.10531993471322199
2014-08-16,0.10535297350652195
2014-08-17,0.10537114403859249
2014-08-18,0.10541716561886705
2014-08-19,0.1056595890726354
2014-08-20,0.10586380083040436
2014-08-21,0.10595137197252547
2014-08-22,0.10595722912672767
2014-08-23,0.1059642050245172
2014-08-24,0.10597588562049032
2014-08-25,0.10604744223836171
2014-08-26,0.10629493477845853
2014-08-27,0.10643629214308148
2014-08-28,0.1065643844573606
2014-08-29,0.1066660694477034
2014-08-30,0.10669368061687856
2014-08-31,0.10672787550533869
2014-09-01,0.10685651084318615
2014-09-02,0.10673064207365301
2014-09-03,0.10651011690756362
2014-09-04,0.10641631617949321
2014-09-05,0.10638865177539092
2014-09-06,0.10645064542699612
2014-09-07,0.10651671639084193
2014-09-08,0.10666230039453717
2014-09-09,0.10746190340173245
2014-09-10,0.10821335346060323
2014-09-11,0.10846988654919365
2014-09-12,0.10856417396383289
2014-09-13,0.10856415647909279
2014-09-14,0.10856318317840419
2014-09-15,0.10876503268095905
2014-09-16,0.1088950082894955
2014-09-17,0.10907689719671276
2014-09-18,0.10903062084810311
2014-09-19,0.10914085188383671
2014-09-20,0.10917348448918873
2014-09-21,0.10923348268556077
2014-09-22,0.10945620927695554
2014-09-23,0.10959755181788311
2014-09-24,0.10958566441296735
2014-09-25,0.1091108244234924
2014-09-26,0.10884903124571421
2014-09-27,0.10886244052949035
2014-09-28,0.10885045500304869
2014-09-29,0.10865671628883644
2014-09-30,0.1085403329463227
2014-10-01,0.10861878020797078
2014-10-02,0.10862557123015149
2014-10-03,0.10866589938952975
2014-10-04,0.10868201125715449
2014-10-05,0.10867974083569099
2014-10-06,0.10870154018250089
2014-10-07,0.1086504835353923
2014-10-08,0.1086078012592262
2014-10-09,0.10865602358656667
2014-10-10,0.10863320740474403
2014-10-11,0.10865329479813601
2014-10-12,0.10868322111614825
2014-10-13,0.10866284286318584
2014-10-14,0.1086146167901354
2014-10-15,0.10858639206590803
2014-10-16,0.1089743943908591
2014-10-17,0.10915414636523268
2014-10-18,0.10922262622942158
2014-10-19,0.10926772026371279
2014-10-20,0.10950243035082796
2014-10-21,0.10995531774375478
2014-10-22,0.10996727448745003
2014-10-23,0.1101207549055423
2014-10-24,0.1102013120276184
2014-10-25,0.11023826849668883
2014-10-26,0.11027939611672832
2014-10-27,0.1103344289789171
2014-10-28,0.11054834954337578
2014-10-29,0.11057253409380652
2014-10-30,0.1105014120937381
2014-10-31,0.11055123677205425
2014-11-01,0.11059079417151774
2014-11-02,0.11061208788369492
2014-11-03,0.11063756645082456
2014-11-04,0.11071724535359861
2014-11-05,0.11076906284081134
2014-11-06,0.11054717543162773
2014-11-07,0.11048018326787357
2014-11-08,0.11048476824569176
2014-11-09,0.11048371552159164
2014-11-10,0.11039783558573868
2014-11-11,0.11038151972871979
2014-11-12,0.11033303711981235
2014-11-13,0.11036110233239593
2014-11-14,0.11036875648482647
2014-11-15,0.11036910127277488
2014-11-16,0.11037436572367276
2014-11-17,0.110431755554947
2014-11-18,0.11052786734085729
2014-11-19,0.11063441013872688
2014-11-20,0.11066115249390851
2014-11-21,0.11070732479295975
2014-11-22,0.11072826610523423
2014-11-23,0.11074628521933771
2014-11-24,0.11079814909186514
2014-11-25,0.11094891227158354
2014-11-26,0.1110364404443297
2014-11-27,0.11106595826294752
2014-11-28,0.11110760861148017
2014-11-29,0.11112140755956657
2014-11-30,0.11114292770456613
2014-12-01,0.11091967644251355
2014-12-02,0.11072899467033037
2014-12-03,0.11071665087527605
2014-12-04,0.11068840008997738
2014-12-05,0.1106177078398457
2014-12-06,0.11053566022556338
2014-12-07,0.1105280688472634
2014-12-08,0.11054139081692305
2014-12-09,0.11057841116847278
2014-12-10,0.11054410137865178
2014-12-11,0.11057736152648712
2014-12-12,0.1106264141993113
2014-12-13,0.11059606177114112
2014-12-14,0.11062064898057689
2014-12-15,0.11058810953183051
2014-12-16,0.11049862180987147
2014-12-17,0.11036714941540748
2014-12-18,0.11038478165015564
2014-12-19,0.11033071522910509
2014-12-20,0.11033407383953264
2014-12-21,0.1103266123517389
2014-12-22,0.11034613909113156
2014-12-23,0.11043041066349657
2014-12-24,0.11048478721675226
2014-12-25,0.11050491965919373
2014-12-26,0.11055403098060623
2014-12-27,0.11058674955573167
2014-12-28,0.1106204396362731
2014-12-29,0.11069925080185583
2014-12-30,0.11082019350078331
2014-12-31,0.11078593119436175
2015-01-01,0.11081961025916676
2015-01-02,0.11079919214786316
2015-01-03,0.11078616476859471
2015-01-04,0.11080492396504549
2015-01-05,0.11080435318206416
2015-01-06,0.11091039212485188
2015-01-07,0.11092212015161829
2015-01-08,0.11097981289506087
2015-01-09,0.11100120241127531
2015-01-10,0.1110356746233454
2015-01-11,0.11105274539754251
2015-01-12,0.11110666400029268
2015-01-13,0.1112731031579387
2015-01-14,0.11131558057748459
2015-01-15,0.11136639540471194
2015-01-16,0.11127610510846508
2015-01-17,0.11128968579366416
2015-01-18,0.11129176702724897
2015-01-19,0.11132140237740051
2015-01-20,0.11136045996081667
2015-01-21,0.11143027002180406
2015-01-22,0.11148250651518687
2015-01-23,0.11154194938180784
2015-01-24,0.11154620112683433
2015-01-25,0.11156702855132172
2015-01-26,0.11158692358266531
2015-01-27,0.1117234016787948
2015-01-28,0.11212863692953334
2015-01-29,0.11227225037090605
2015-01-30,0.11239109876851783
2015-01-31,0.11245036423490085
2015-02-01,0.11250610461527255
2015-02-02,0.11256985273236964
2015-02-03,0.11268339922272408
2015-02-04,0.11274728187126504
2015-02-05,0.11286326500424926
2015-02-06,0.11289170013157868
2015-02-07,0.11290337977055287
2015-02-08,0.11290139058577353
2015-02-09,0.11298796779203024
2015-02-10,0.11317339928327252
2015-02-11,0.11347372934220445
2015-02-12,0.1135321376973909
2015-02-13,0.11363920984838927
2015-02-14,0.11373206563009775
2015-02-15,0.11379202573941816
2015-02-16,0.11386993749086105
2015-02-17,0.11395103120624261
2015-02-18,0.113985508100232
2015-02-19,0.1139097291860025
2015-02-20,0.11397981230281495
2015-02-21,0.11403705384120166
2015-02-22,0.11405794247191647
2015-02-23,0.11427579612388716
2015-02-24,0.1144518445422642
2015-02-25,0.114226020338416
2015-02-26,0.11420469706479897
2015-02-27,0.11413691566402073
2015-02-28,0.114146492372454
2015-03-01,0.11419076953027818
2015-03-02,0.11420517051857859
2015-03-03,0.11432554571340936
2015-03-04,0.11423417842953087
2015-03-05,0.11430049181227908
2015-03-06,0.11453384067553785
2015-03-07,0.11461571246359803
2015-03-08,0.11469582573936621
2015-03-09,0.11516272908217418
2015-03-10,0.11535787682794685
2015-03-11,0.1152281805956833
2015-03-12,0.11525483901500866
2015-03-13,0.11528667499305245
2015-03-14,0.11531235025558484
2015-03-15,0.11532673562407403
2015-03-16,0.11533559770547741
2015-03-17,0.11552204330214833
2015-03-18,0.11562240200830465
2015-03-19,0.11565369847564022
2015-03-20,0.11570179560487737
2015-03-21,0.11573745367801158
2015-03-22,0.11577116463362047
2015-03-23,0.11584937518905902
2015-03-24,0.11592603703943472
2015-03-25,0.11596158368036968
2015-03-26,0.11604439004830869
2015-03-27,0.11601602081260043
2015-03-28,0.11603500484861973
2015-03-29,0.11604487380997086
2015-03-30,0.1160040761754546
2015-03-31,0.11605082492309227
2015-04-01,0.11607295386483973
2015-04-02,0.11608700926510573
2015-04-03,0.11608345018556898
2015-04-04,0.11609129394782547
2015-04-05,0.11610516811226379
2015-04-06,0.11613246198443627
2015-04-07,0.11616833126819226
2015-04-08,0.11616479778451216
2015-04-09,0.11619869312577946
2015-04-10,0.11620478825495184
2015-04-11,0.11626478968354603
2015-04-12,0.11627313500898229
2015-04-13,0.11630208095750305
2015-04-14,0.1164031973439068
2015-04-15,0.11646668477194111
2015-04-16,0.11657225372683622
2015-04-17,0.11661559680033662
2015-04-18,0.11666588615364515
2015-04-19,0.11668440397547253
2015-04-20,0.11676214885437164
2015-04-21,0.11684921923620462
2015-04-22,0.11685455483423612
2015-04-23,0.11692775131754662
2015-04-24,0.1169985493316491
2015-04-25,0.11704003847180056
2015-04-26,0.11707070864265134
2015-04-27,0.1172024343108935
2015-04-28,0.11738505590441806
2015-04-29,0.11738631984203785
2015-04-30,0.1174159908064476
2015-05-01,0.11743835913959533
2015-05-02,0.11746031686569902
2015-05-03,0.1174950571358101
2015-05-04,0.11753040393395531
2015-05-05,0.11755500839764832
2015-05-06,0.11751644409385209
2015-05-07,0.11756655995347542
2015-05-08,0.1175839099860071
2015-05-09,0.11759721618676666
2015-05-10,0.11761843201217881
2015-05-11,0.11775958816274279
2015-05-12,0.11786392987841898
2015-05-13,0.11790554985260882
2015-05-14,0.11793863484206368
2015-05-15,0.1179518016026615
2015-05-16,0.11797050436232537
2015-05-17,0.11799655079575344
2015-05-18,0.11800992407731625
2015-05-19,0.11803136977872952
2015-05-20,0.1180748741258244
2015-05-21,0.11813382638386305
2015-05-22,0.11818968646063077
2015-05-23,0.11822526432878366
2015-05-24,0.11825956211744593
2015-05-25,0.11830161184031052
2015-05-26,0.11841838405429883
2015-05-27,0.1185086982147805
2015-05-28,0.11853785275767803
2015-05-29,0.11860745986633847
2015-05-30,0.11864845506818988
2015-05-31,0.11861185243179972
2015-06-01,0.11867887264201371
2015-06-02,0.11872403668968712
2015-06-03,0.11860749315387298
2015-06-04,0.11867238778132361
2015-06-05,0.1187016397132552
2015-06-06,0.11871028064161893
2015-06-07,0.11876480619894536
2015-06-08,0.1191185476678327
2015-06-09,0.11938455937059056
2015-06-10,0.11946220154594656
2015-06-11,0.1194982696688236
2015-06-12,0.11951905375980276
2015-06-13,0.1195528186153697
2015-06-14,0.11957915486308546
2015-06-15,0.11962482586338818
2015-06-16,0.11964619442791213
2015-06-17,0.11965310687385655
2015-06-18,0.11968850830467614
2015-06-19,0.1197133080895676
2015-06-20,0.11973332280968396
2015-06-21,0.11973186507575984
2015-06-22,0.11969548240398786
2015-06-23,0.1196780625540581
2015-06-24,0.11974804041206544
2015-06-25,0.11977896197916027
2015-06-26,0.11973298752692485
2015-06-27,0.11978351864445203
2015-06-28,0.11980992100377053
2015-06-29,0.11987880271456586
2015-06-30,0.1197710594255963
2015-07-01,0.11978380592553917
2015-07-02,0.11980450336867265
2015-07-03,0.11982423793422237
2015-07-04,0.11983902327772522
2015-07-05,0.11986733440016939
2015-07-06,0.11989211942323608
2015-07-07,0.11991328020085712
2015-07-08,0.11995208257244783
2015-07-09,0.11991603914481308
2015-07-10,0.11996382532739991
2015-07-11,0.11995280554116816
2015-07-12,0.11995947222755932
2015-07-13,0.12001288252655296
2015-07-14,0.12012069723074859
2015-07-15,0.12021761536176123
2015-07-16,0.12024594079198814
2015-07-17,0.12029182625647661
2015-07-18,0.12030719019297342
2015-07-19,0.12034250392020307
2015-07-20,0.12036266192439615
2015-07-21,0.12029344436053524
2015-07-22,0.11976443380654622
2015-07-23,0.11968523773853612
2015-07-24,0.11969382306813336
2015-07-25,0.11970560561748766
2015-07-26,0.11972417404781499
2015-07-27,0.11975507872491076
2015-07-28,0.11981230121498154
2015-07-29,0.11985149999215594
2015-07-30,0.1198759227360956
2015-07-31,0.11990094275096874
2015-08-01,0.11994175453280131
2015-08-02,0.11995533583182516
2015-08-03,0.11997084094847099
2015-08-04,0.11981457392988415
2015-08-05,0.1197370020602253
2015-08-06,0.11976708106085321
2015-08-07,0.11982332563882836
2015-08-08,0.11985910837512348
2015-08-09,0.11987557426434803
2015-08-10,0.11990926660323831
2015-08-11,0.11990639107078327
2015-08-12,0.1199087084610666
2015-08-13,0.11995401814333051
2015-08-14,0.12000064888659401
2015-08-15,0.12002401533554408
2015-08-16,0.12002740243174848
2015-08-17,0.120095789195243
2015-08-18,0.12016169444910674
2015-08-19,0.12020616774672133
2015-08-20,0.12022803358964596
2015-08-21,0.12022229538605433
2015-08-22,0.12021705204398048
2015-08-23,0.12023246354762618
2015-08-24,0.1201854239114557
2015-08-25,0.12014067922934912
2015-08-26,0.12017691663039476
2015-08-27,0.12026921452346961
2015-08-28,0.12033793789465497
2015-08-29,0.1203748292088842
2015-08-30,0.12040092868004937
2015-08-31,0.12049917151531142
2015-09-01,0.12058939529664425
2015-09-02,0.12063165620086236
2015-09-03,0.12063245952015778
2015-09-04,0.12062480288018196
2015-09-05,0.1206450062236828
2015-09-06,0.12068304494396342
2015-09-07,0.12077292657685923
2015-09-08,0.12081552759600578
2015-09-09,0.12110403262263558
2015-09-10,0.12132524921305088
2015-09-11,0.12144497360398543
2015-09-12,0.1214852144197427
2015-09-13,0.12150850042733852
2015-09-14,0.12165216218545383
2015-09-15,0.12173695262145645
2015-09-16,0.12178869864548358
2015-09-17,0.12180304810570852
2015-09-18,0.12175456763291392
2015-09-19,0.12177985560137838
2015-09-20,0.12179058669962395
2015-09-21,0.12162812283248337
2015-09-22,0.12168654228724485
2015-09-23,0.12169015275151829
2015-09-24,0.12173585471910031
2015-09-25,0.12173259202279185
2015-09-26,0.12176031571027224
2015-09-27,0.12180187056177216
2015-09-28,0.12190480536228954
2015-09-29,0.1219722063250046
2015-09-30,0.12204360447375373
2015-10-01,0.12212109429153939
2015-10-02,0.1221720047982845
2015-10-03,0.12221797512862087
2015-10-04,0.12222416841005135
2015-10-05,0.1222725021588692
2015-10-06,0.12230062789469853
2015-10-07,0.12233995550294519
2015-10-08,0.12242683483929373
2015-10-09,0.1224602737956475
2015-10-10,0.12249148828817613
2015-10-11,0.1225257431136123
2015-10-12,0.12254332094951859
2015-10-13,0.12260625832027783
2015-10-14,0.1225116791049986
2015-10-15,0.1225621033929527
2015-10-16,0.12261180627665658
2015-10-17,0.12255418526355022
2015-10-18,0.1225521573735201
2015-10-19,0.12255310843072764
2015-10-20,0.12255320765607647
2015-10-21,0.12252844228279547
2015-10-22,0.1225704197930072
2015-10-23,0.12259995344692465
2015-10-24,0.12263585777652719
2015-10-25,0.12266905298348907
